title,tags,cluster
The Master,"['Freddie,', 'volatile,', 'heavy-drinking', 'veteran', 'suffers', 'post-traumatic', 'stress', 'disorder,', 'finds', 'semblance', 'family', 'stumbles', 'onto', 'ship', 'Lancaster', 'Dodd,', 'charismatic', 'leader', 'new', '""religion""', 'forms', 'World', 'War', 'II.', 'Drama', 'posttraumaticstressdisorder', 'sexualobsession', 'postwarperiod', 'drifter', 'alcoholic', 'cultleader', 'scientology', 'religiouscult', 'charismaticleader', 'righthandman', 'PaulThomasAnderson', 'PaulThomasAnderson', 'DanielLupi', 'JoAnneSellar', 'MeganEllison', 'JoaquinPhoenix', 'PhilipSeymourHoffman', 'AmyAdams']",0
Virgin Territory,"['The', 'film', 'set', 'Tuscany', 'Black', 'Death.', 'As', 'Decameron,', 'ten', 'young', 'Florentines', 'take', 'refuge', 'plague.', 'But', 'instead', 'telling', 'stories,', 'lusty', 'adventures,', 'bawdy', 'exchanges,', 'romance', 'swordplay.', 'There', 'randy', 'nuns,', 'Saracen', 'pirates,', 'sexy', 'cow.', 'Adventure', 'Action', 'Comedy', 'Romance', 'TarakBenAmmar', 'DavidLeland', 'RobertoCavalli', 'RyanCartwright', 'HaydenChristensen', 'MischaBarton']",0
The Express,"['Based', 'incredible', 'true', 'story,', 'The', 'Express', 'follows', 'inspirational', 'life', 'college', 'football', 'hero', 'Ernie', 'Davis,', 'first', 'African-American', 'win', 'Heisman', 'Trophy.', 'Drama', 'americanfootball', 'college', 'biography', 'sport', 'syracuseuniversity', 'JohnDavis', 'GaryFleder', 'RobBrown', 'DennisQuaid', 'DarrinHenson']",0
The 5th Wave,"['16-year-old', 'Cassie', 'Sullivan', 'tries', 'survive', 'world', 'devastated', 'waves', 'alien', 'invasion', 'already', 'decimated', 'population', 'knocked', 'mankind', 'back', 'Stone', 'Age.', 'Adventure', 'ScienceFiction', 'basedonnovel', 'dystopia', 'alien', 'alieninvasion', 'humansubjugation', 'environmentaldisaster', 'basedonyoungadultnovel', 'TobeyMaguire', 'LynnHarris', 'GrahamKing', 'JBlakeson', 'MatthewPlouffe', 'ChloëGraceMoretz', 'NickRobinson', 'AlexRoe']",0
Creed,"['The', 'former', 'World', 'Heavyweight', 'Champion', 'Rocky', 'Balboa', 'serves', 'trainer', 'mentor', 'Adonis', 'Johnson,', 'son', 'late', 'friend', 'former', 'rival', 'Apollo', 'Creed.', 'Drama', 'underdog', 'sport', 'spinoff', 'undergroundfighting', 'motivationalspeaker', 'boxing', 'IrwinWinkler', 'SylvesterStallone', 'WilliamChartoff', 'KevinKingTempleton', 'CharlesWinkler', 'RobertChartoff', 'DavidWinkler', 'RyanCoogler', 'MichaelB.Jordan', 'SylvesterStallone', 'GrahamMcTavish']",0
The Town,"['Doug', 'MacRay', 'longtime', 'thief,', 'who,', 'smarter', 'rest', 'crew,', 'looking', 'chance', 'exit', 'game.', 'When', 'bank', 'job', 'leads', 'group', 'kidnapping', 'attractive', 'branch', 'manager,', 'takes', 'role', 'monitoring', '–', 'burgeoning', 'relationship', 'threatens', 'unveil', 'identities', 'Doug', 'crew', 'FBI', 'Agent', 'case.', 'Crime', 'Drama', 'Thriller', 'basedonnovel', 'moneylaundering', 'ambulance', 'boston', 'massachusetts', 'bankmanager', 'drugdealer', 'florist', 'flowershop', 'hold-uprobbery', 'volunteer', 'stolenmoney', 'friends', 'carsetonfire', 'bostongarden', 'policechase', 'bestfriend', 'fenwaypark', 'BenAffleck', 'GrahamKing', 'BasilIwanyk', 'BenAffleck', 'RebeccaHall', 'JeremyRenner']",0
What to Expect When You're Expecting,"['Challenges', 'impending', 'parenthood', 'turn', 'lives', 'five', 'couples', 'upside', 'down.', 'Two', 'celebrities', 'unprepared', 'surprise', 'demands', 'pregnancy;', 'hormones', 'wreak', 'havoc', 'baby-crazy', 'author,', 'husband', 'tries', 'outdone', 'father,', ""who's"", 'expecting', 'twins', 'young', 'trophy', 'wife;', ""photographer's"", 'husband', 'sure', ""wife's"", 'adoption', 'plans;', 'one-time', 'hook-up', 'results', 'surprise', 'pregnancy', 'rival', 'food-truck', 'owners.', 'Romance', 'Comedy', 'Drama', 'basedonnovel', 'adoption', 'pregnant', 'miscarriage', 'expectantfather', 'pregnantwife', 'vomiting', 'expectingtwins', 'openaircinema', 'givingbirth', 'MikeMedavoy', 'ArnoldMesser', 'DavidThwaites', 'KirkJones', 'CameronDiaz', 'JenniferLopez', 'ElizabethBanks']",0
Burn After Reading,"['When', 'disc', 'containing', 'memoirs', 'former', 'CIA', 'analyst', 'falls', 'hands', 'Linda', 'Litzke', 'Chad', 'Feldheimer,', 'two', 'gym', 'employees', 'see', 'chance', 'make', 'enough', 'money', 'life-changing', 'cosmetic', 'surgery.', 'Predictably,', 'events', 'whirl', 'control', 'duo', 'doofuses', 'orbit.', 'Comedy', 'Drama', 'blackmail', 'paranoia', 'fitness-training', 'plasticsurgery', 'autobiography', 'memory', 'corpse', 'divorce', 'gym', 'disc', 'expriest', 'JoelCoen', 'JoelCoen', 'EthanCoen', 'EthanCoen', 'DavidDiliberto', 'GeorgeClooney', 'FrancesMcDormand', 'BradPitt']",0
Nim's Island,"['A', 'young', 'girl', 'inhabits', 'isolated', 'island', 'scientist', 'father', 'communicates', 'reclusive', 'author', 'novel', 'reading.', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'fictionalplace', 'exoticisland', 'shipwreck', 'cruise', 'volcano', 'e-mail', 'liana', 'daughter', 'turtle', 'author', 'talkinganimal', 'pirate', 'womandirector', 'iguana', 'sealion', 'PaulaMazur', 'JenniferFlackett', 'MarkLevin', 'AbigailBreslin', 'JodieFoster', 'GerardButler']",0
Rush,"['A', 'biographical', 'drama', 'centered', 'rivalry', 'Formula', '1', 'drivers', 'James', 'Hunt', 'Niki', 'Lauda', '1976', 'Formula', 'One', 'motor-racing', 'season.', 'Drama', 'Action', 'worldchampion', 'sport', 'racingcar', 'formula1', 'automobileracing', 'basedontrueevents', 'AndrewEaton', 'BrianGrazer', 'EricFellner', 'RonHoward', 'RonHoward', 'PeterMorgan', 'BrianOliver', 'DanielBrühl', 'ChrisHemsworth', 'OliviaWilde']",0
Magnolia,"['An', 'epic', 'mosaic', 'many', 'interrelated', 'characters', 'search', 'happiness,', 'forgiveness,', 'meaning', 'San', 'Fernando', 'Valley.', 'Drama', 'farewell', 'regret', 'parentskidsrelationship', 'suicideattempt', 'becominganadult', 'lossoffather', 'dyinganddeath', 'chance', 'childprodigy', 'daughter', 'unsociability', 'reconciliation', 'DylanTichenor', 'PaulThomasAnderson', 'PaulThomasAnderson', 'DanielLupi', 'JoAnneSellar', 'JulianneMoore', 'WilliamH.Macy', 'JohnC.Reilly']",0
Cop Out,"['Detectives', 'Jimmy', 'Paul,', 'despite', 'nine', 'years', 'partners,', 'still', 'sometimes', 'seem', 'like', 'polar', 'opposites', '–', 'especially', ""Paul's"", 'unpredictable', 'antics', 'get', 'suspended', 'without', 'pay.', 'Already', 'strapped', 'cash', 'trying', 'pay', ""daughter's"", 'wedding,', 'Jimmy', 'decides', 'sell', 'rare', 'baseball', 'card', ""that's"", 'worth', 'tens', 'thousands.', 'Unfortunately,', ""collector's"", 'shop', 'robbed', 'card', 'vanishes', 'crook,', 'Paul', 'Jimmy', 'end', 'going', 'rogue,', 'tracking', 'card', 'drug', 'ring', 'behind', 'theft,', 'time,', 'without', 'backup', '–', 'except', 'other.', 'Action', 'Comedy', 'Crime', 'newyork', 'moneylaundering', 'daughter', 'police', 'undercovercop', 'lockedintrunkofcar', 'baseballcard', 'wedding', 'policeofficer', 'duringcreditsstinger', 'KevinSmith', 'MichaelTadross', 'MarcPlatt', 'PollyJohnsen', 'BruceWillis', 'TracyMorgan', 'JuanCarlosHernández']",0
How to Be Single,"['New', 'York', 'City', 'full', 'lonely', 'hearts', 'seeking', 'right', 'match,', 'Alice,', 'Robin,', 'Lucy,', 'Meg,', 'Tom', 'David', 'common', 'need', 'learn', 'single', 'world', 'filled', 'ever-evolving', 'definitions', 'love.', 'Comedy', 'Romance', 'newyork', 'basedonnovel', 'one-nightstand', 'single', 'DanaFox', 'ChristianDitter', 'JohnRickard', 'DakotaJohnson', 'RebelWilson', 'AlisonBrie']",0
Dolphin Tale,"['A', 'story', 'centered', 'friendship', 'boy', 'dolphin', 'whose', 'tail', 'lost', 'crab', 'trap.', 'Drama', 'Family', 'dolphin', 'boy', 'trap', 'summer', 'tail', 'CharlesMartinSmith', 'BroderickJohnson', 'AndrewA.Kosove', 'RichardIngber', 'MorganFreeman', 'AshleyJudd', 'HarryConnickJr.']",0
Twilight,"['When', 'Bella', 'Swan', 'moves', 'small', 'town', 'Pacific', 'Northwest', 'live', 'father,', 'starts', 'school', 'meets', 'reclusive', 'Edward', 'Cullen,', 'mysterious', 'classmate', 'reveals', '108-year-old', 'vampire.', 'Despite', ""Edward's"", 'repeated', 'cautions,', 'Bella', ""can't"", 'help', 'fall', 'love', 'him,', 'fatal', 'move', 'endangers', 'life', 'coven', 'bloodsuckers', 'try', 'challenge', 'Cullen', 'clan.', 'Adventure', 'Fantasy', 'Drama', 'Romance', 'soulmates', 'vampire', 'forbiddenlove', 'immortality', 'trust', 'desire', 'duringcreditsstinger', 'womandirector', 'interspeciesromance', 'basedonyoungadultnovel', 'fangvamp', 'CatherineHardwicke', 'KristenStewart', 'RobertPattinson', 'BillyBurke']",0
John Q,"['John', 'Quincy', 'Archibald', 'father', 'husband', 'whose', 'son', 'diagnosed', 'enlarged', 'heart', 'finds', 'cannot', 'receive', 'transplant', 'HMO', 'insurance', 'cover', 'it.', 'Therefore,', 'decides', 'take', 'hospital', 'full', 'patients', 'hostage', 'hospital', 'puts', ""son's"", 'name', ""donor's"", 'list.', 'Drama', 'Thriller', 'Crime', 'fathersonrelationship', 'chicago', 'heartattack', 'kidnapping', 'heartdisease', 'hostage-taking', 'hospital', 'MarkBurg', 'OrenKoules', 'NickCassavetes', 'DenzelWashington', 'RobertDuvall', 'AnneHeche']",0
Blue Streak,"['Miles', 'Logan', 'jewel', 'thief', 'hit', 'big', 'time', 'stealing', 'huge', 'diamond.', 'However,', 'two', 'years', 'jail,', 'comes', 'find', 'hid', 'diamond', 'police', 'building', 'built', 'time', 'robbery.', 'In', 'attempt', 'regain', 'diamond,', 'poses', 'LAPD', 'detective', 'Action', 'Comedy', 'Crime', 'robbery', 'diamant', 'policeoperation', 'policeeverydaylife', 'thief', 'policeofficer', 'policestation', 'NealH.Moritz', 'TobyJaffe', 'LesMayfield', 'MartinLawrence', 'LukeWilson', 'DaveChappelle']",0
We're the Millers,"['A', 'veteran', 'pot', 'dealer', 'creates', 'fake', 'family', 'part', 'plan', 'move', 'huge', 'shipment', 'weed', 'U.S.', 'Mexico.', 'Comedy', 'Crime', 'mexico', 'police', 'gang', 'drugsmuggling', 'drug', 'family', 'ChrisBender', 'HappyWalters', 'VincentNewman', 'TuckerTooley', 'RawsonMarshallThurber', 'EdwardPelle', 'JasonSudeikis', 'JenniferAniston', 'WillPoulter']",0
The Inhabited Island,"['On', 'threshold', '22nd', 'century,', 'furrowing', 'space,', 'protagonist', 'Free', 'Search', 'Group', 'makes', 'emergency', 'landing', 'unknown', 'planet', 'must', 'stay.', 'People', 'living', 'planet', 'remained', 'stone', 'level', '20th', 'century,', 'social', 'problems,', 'miserable', 'ecology', 'shaky', 'world..', 'Action', 'Fantasy', 'ScienceFiction', 'Thriller', 'basedonnovel', 'brothersisterrelationship', 'swordfight', 'spaceship', 'strugatsky', 'brainwashing', 'bigcity', 'girlfriendfromchina', 'hardtokill', 'outerspace', 'testting', 'testing', 'headofstate', 'FyodorBondarchuk', 'AlexanderRodnyansky', 'SergeyMelkumov', 'VasilyStepanov', 'PyotrFyodorov', 'ЮлияСнигирь']",0
Breakdown,"['When', 'SUV', 'breaks', 'remote', 'Southwestern', 'road,', 'Jeff', 'Taylor', 'lets', 'wife,', 'Amy,', 'hitch', 'ride', 'trucker', 'get', 'help.', 'When', 'return,', 'Jeff', 'fixes', 'SUV', 'tracks', 'trucker', '--', 'tells', 'police', 'never', 'seen', 'Amy.', 'Johnathan', ""Mostow's"", 'tense', 'thriller', 'follows', ""Jeff's"", 'desperate', 'search', 'wife,', 'eventually', 'uncovers', 'small', ""town's"", 'murderous', 'secret.', 'Drama', 'Action', 'Thriller', 'california', 'bank', 'ransom', 'carbreakdown', 'kidnapping', 'donut', 'highway', 'barn', 'vacation', 'stranded', 'deception', 'murder', 'suspense', 'redneck', 'diner', 'extortion', 'captive', 'carchase', 'desert', 'moving', 'trucker', 'JonathanMostow', 'DinoDeLaurentiis', 'MarthaDeLaurentiis', 'KurtRussell', 'J.T.Walsh', 'KathleenQuinlan']",0
Never Say Never Again,"['James', 'Bond', 'returns', 'secret', 'agent', '007', 'one', 'time', 'battle', 'evil', 'organization', 'SPECTRE.', 'Bond', 'must', 'defeat', 'Largo,', 'stolen', 'two', 'atomic', 'warheads', 'nuclear', 'blackmail.', 'But', 'Bond', 'ally', ""Largo's"", 'girlfriend,', 'willowy', 'Domino,', 'falls', 'Bond', 'seeks', 'revenge.', 'This', 'last', 'time', 'Sean', 'Connery', 'Her', ""Majesty's"", 'Secret', 'Agent', '007.', 'Adventure', 'Action', 'Thriller', 'videogame', 'spy', 'bahamas', 'british', 'stealing', 'scubadiving', 'scuba', 'britishsecretservice', 'IrvinKershner', 'JackSchwartzman', 'SeanConnery', 'KimBasinger', 'KlausMariaBrandauer']",0
Hot Tub Time Machine,"['A', 'malfunctioning', 'time', 'machine', 'ski', 'resort', 'takes', 'man', 'back', '1986', 'two', 'friends', 'nephew,', 'must', 'relive', 'fateful', 'night', 'change', 'anything', 'make', 'sure', 'nephew', 'born.', 'ScienceFiction', 'Comedy', 'Adventure', 'femalenudity', 'one-nightstand', 'timetravel', 'timemachine', 'incestovertones', 'hottub', 'peterpansyndrome', 'fortysomething', 'skiing', 'JohnCusack', 'StevePink', 'MattMoore', 'GraceLoh', 'JohnCusack', 'LizzyCaplan', 'RobCorddry']",0
Dolphin Tale 2,"['The', 'team', 'people', 'saved', ""Winter's"", 'life', 'reassemble', 'wake', 'surrogate', ""mother's"", 'passing', 'order', 'find', 'companion', 'remain', 'Clearwater', 'Marine', 'Hospital.', 'Family', 'Drama', 'dolphin', 'aquarium', 'swimming', 'CharlesMartinSmith', 'BroderickJohnson', 'AndrewA.Kosove', 'StevenP.Wegner', 'MorganFreeman', 'AshleyJudd', 'NathanGamble']",0
Reindeer Games,"['After', 'assuming', 'dead', ""cellmate's"", 'identity', 'get', 'girlfriend,', 'ex-con', 'finds', 'reluctant', 'participant', 'casino', 'heist.', 'Thriller', 'prison', 'robbery', 'rolereversal', 'extramaritalaffair', 'ChrisMoore', 'JohnFrankenheimer', 'MartyKatz', 'BenAffleck', 'GarySinise', 'CharlizeTheron']",0
A Man Apart,"['When', ""Vetter's"", 'wife', 'killed', 'botched', 'hit', 'organized', 'Diablo,', 'seeks', 'revenge', 'responsible.', 'But', 'process,', 'Vetter', 'Hicks', 'fight', 'way', 'chain', 'get', 'Diablo', 'easier', 'said', 'done', 'Vetter', 'focus', 'revenge.', 'Action', 'Drama', 'repayment', 'arbitrarylaw', 'cop', 'lossofwife', 'VinDiesel', 'F.GaryGray', 'F.GaryGray', 'BobDegus', 'VincentNewman', 'JoeyNittolo', 'TuckerTooley', 'VinDiesel', 'LarenzTate', 'TimothyOlyphant']",0
Aloha,"['A', 'celebrated', 'military', 'contractor', 'returns', 'site', 'greatest', 'career', 'triumphs', 're-connects', 'long-ago', 'love', 'unexpectedly', 'falling', 'hard-charging', 'Air', 'Force', 'watchdog', 'assigned', 'him.', 'Drama', 'Comedy', 'Romance', 'lovetriangle', 'hawaii', 'satellite', 'military', 'duringcreditsstinger', 'communication', 'ScottRudin', 'CameronCrowe', 'CameronCrowe', 'BradleyCooper', 'EmmaStone', 'RachelMcAdams']",0
Ghosts of Mississippi,"['Ghosts', 'Mississippi', 'drama', 'covering', 'final', 'trial', 'assassin,', 'Bryon', 'De', 'La', 'Beckwith,', '60s', 'civil', 'rights', 'leader', 'Medgar', 'Evers.', 'It', 'begins', 'murder', 'events', 'surrounding', 'two', 'initial', 'trials', 'ended', 'hung', 'jury.', 'The', 'movie', 'covers', 'District', 'Attorney,', 'Bobby', 'DeLaughters', 'transformation', 'alliance', 'Myrlie', 'Evers,', 'wife', 'Medgar', 'Evers,', 'the,', 'becomes', 'involved', 'bringing', 'Beckwith', 'trial', 'third', 'time', '30', 'years', 'later.', 'Some', 'characters', 'played', 'actual', 'participants', 'story.', 'History', 'Drama', 'assassin', 'widow', 'trial', 'civilrights', 'activist', 'RobReiner', 'AlecBaldwin', 'JamesWoods', 'VirginiaMadsen']",0
Snow Falling on Cedars,"['A', 'Japanese-American', 'fisherman', 'may', 'killed', 'neighbor', 'Carl', 'sea.', 'In', '1950s,', 'race', 'figures', 'trial.', 'So', 'reporter', 'Ishmael.', 'Drama', 'Romance', 'journalist', 'japanese', 'wife', 'fisherman', 'war', 'bias', 'trial', 'washingtonstate', 'japaneseamerican', 'ScottHicks', 'EthanHawke', 'YoukiKudoh', 'ReeveCarney']",0
The Rite,"['Seminary', 'student', 'Michael', 'Kovak', '(Colin', ""O'Donoghue)"", 'reluctantly', 'attends', 'exorcism', 'school', 'Vatican.', 'While', 'he’s', 'Rome,', 'Michael', 'meets', 'unorthodox', 'priest,', 'Father', 'Lucas', '(Anthony', 'Hopkins),', 'introduces', 'darker', 'side', 'faith,', 'uncovering', 'devil’s', 'reach', 'even', 'one', 'holiest', 'places', 'Earth.', 'Drama', 'Thriller', 'Horror', 'vatican', 'violinist', 'hospital', 'miscarriage', 'exorcist', 'romancatholic', 'seminary', 'limp', 'toad', 'clergy', 'formalin', 'walkingcane', 'BeauFlynn', 'MikaelHåfström', 'TrippVinson', 'AnthonyHopkins', ""ColinO'Donoghue"", 'AliceBraga']",0
Gattaca,"['Science', 'fiction', 'drama', 'future', 'society', 'era', 'indefinite', 'eugenics', 'humans', 'set', 'life', 'course', 'depending', 'DNA.', 'The', 'young', 'Vincent', 'Freeman', 'born', 'condition', 'would', 'prevent', 'space', 'travel,', 'yet', 'determined', 'infiltrate', 'GATTACA', 'space', 'program.', 'Thriller', 'ScienceFiction', 'Mystery', 'Romance', 'paraplegic', 'suicideattempt', 'cheating', 'dna', 'spaceman', 'newidentity', 'heartdisease', 'falseidentity', 'bloodsample', 'biotechnology', 'spacemission', 'dystopia', 'investigation', 'genetics', 'hostility', 'exercise', 'eugenics', 'dystopicfuture', 'DannyDeVito', 'MichaelShamberg', 'StaceySher', 'AndrewNiccol', 'EthanHawke', 'JudeLaw', 'GoreVidal']",0
Isn't She Great,"['An', 'unsuccessful', 'over-the-top', 'actress', 'becomes', 'successful', 'over-the-top', 'authoress', 'biography', 'Jacqueline', 'Susann,', 'famed', 'writer', '""The', 'Valley', 'Of', 'The', 'Dolls""', 'trashy', 'novels.', 'Facing', 'failing', 'career,', 'Susann', 'meets', 'successful', 'promoter', 'becomes', 'husband.', 'After', 'several', 'failures', 'place', 'commercials', 'TV', 'quiz', 'show,', 'hits', 'upon', 'idea', 'become', 'writer.', 'In', ""pre-60's,"", 'books', 'looked', 'upon', 'trash', 'non-printable.', 'But', 'sexual', 'revolution', 'hit', 'audience', 'born', 'books.', 'The', 'story', 'shows', 'hidden', 'behind', 'scenes', 'story', ""Susan's"", 'life,', 'including', 'autistic', 'son', 'continuing', 'bout', 'cancer', 'hid', 'death', 'Drama', 'Comedy', 'autism', 'basedonarticle', 'MikeLobell', 'AndrewBergman', 'BetteMidler', 'NathanLane', 'StockardChanning']",0
Space Chimps,"['Circus', 'monkey', 'Ham', 'III', 'works', 'circus', 'regularly', 'shot', 'canon', 'still', 'lives', 'shadow', ""father's"", 'legacy.', 'A', 'natural', 'born', 'rebel', 'authority,', 'Ham', 'III', 'initially', 'reluctant', 'go', 'dangerous', 'space', 'mission', 'rescue', 'lost', 'space', 'probe,', 'away', 'goes,', 'lots', 'RIGHT', 'STUFF-style', 'astro-training', 'alongside', 'two', 'highly', 'prepared', 'chimps,', 'Luna', 'Titan.', 'Animation', 'Family', 'spacemarine', 'chimp', 'space', 'aftercreditsstinger', 'BarrySonnenfeld', 'JohnH.Williams', 'KirkDeMicco', 'AndySamberg', 'CherylHines', 'JeffDaniels']",0
Head of State,"['When', 'presidential', 'candidate', 'dies', 'unexpectedly', 'middle', 'campaign,', 'Democratic', 'party', 'unexpectedly', 'picks', 'Washington,', 'D.C.', 'alderman,', 'Mays', 'Gilliam', '(Rock)', 'replacement', '.', 'Comedy', 'usa', 'blackpeople', 'usapresident', 'presidentialelection', 'electioncampaign', 'ChrisRock', 'ChrisRock', 'MichaelRotenberg', 'AliLeRoi', 'ChrisRock', 'BernieMac', 'DylanBaker']",0
The Hangover,"['When', 'three', 'friends', 'finally', 'come', 'raucous', 'night', 'bachelor-party', 'revelry,', 'find', 'baby', 'closet', 'tiger', 'bathroom.', 'But', ""can't"", 'seem', 'locate', 'best', 'friend,', 'Doug', '–', ""who's"", 'supposed', 'tying', 'knot.', 'Launching', 'frantic', 'search', 'Doug,', 'trio', 'perseveres', 'nasty', 'hangover', 'try', 'make', 'church', 'time.', 'Comedy', 'underwear', 'tiger', 'stagnight', 'hangover', 'lostweekend', 'bagoverhead', 'chapel', 'hitwithtireiron', 'memoryloss', 'lasvegas', 'duringcreditsstinger', 'elevator', 'DavidSiegel', 'ToddPhillips', 'ToddPhillips', 'DanielGoldberg', 'JeffreyWetzel', 'BradleyCooper', 'EdHelms', 'ZachGalifianakis']",0
Ip Man 3,"['When', 'band', 'brutal', 'gangsters', 'led', 'crooked', 'property', 'developer', 'make', 'play', 'take', 'city,', 'Master', 'Ip', 'forced', 'take', 'stand.', 'Action', 'Drama', 'History', 'biography', 'WilsonYip', 'Bak-MingWong', 'DonnieYen', 'LynnHung', 'ZhangJin']",0
Austin Powers: The Spy Who Shagged Me,"['When', 'diabolical', 'genius,', 'Dr.', 'Evil', 'travels', 'back', 'time', 'steal', 'superspy', 'Austin', ""Powers's"", '‘mojo’,', 'Austin', 'must', 'return', ""swingin'"", ""'60s"", '–', 'help', 'American', 'agent,', 'Felicity', 'Shagwell', '–', 'stop', 'dastardly', 'plan.', 'Once', 'there,', 'Austin', 'faces', 'Dr.', ""Evil's"", 'army', 'minions', 'saves', 'world', 'unbelievably', 'groovy', 'way.', 'Adventure', 'Comedy', 'Crime', 'ScienceFiction', 'savingtheworld', 'moon', 'submarine', 'clone', 'spy', 'cia', 'showdown', 'android', 'usapresident', 'exoticisland', 'cat', 'lasergun', 'nasa', 'undercover', 'spacemarine', 'carjourney', 'auto', 'timetravel', 'supermodel', 'single', 'aftercreditsstinger', 'duringcreditsstinger', 'EricMcLeod', 'JenniferTodd', 'SuzanneTodd', 'JohnS.Lyons', 'DemiMoore', 'JayRoach', 'MikeMyers', 'MikeMyers', 'HeatherGraham', 'MichaelYork']",0
